espace_id,name,journal_name,title,year,author_count,authors,quality_rank,sjr_quartile,doi,article_url,link,source,citation_percentile,cited_by_count,fwci,university,field_of_research,researcher_id,publication_id,issn,eissn,item_type,publication_status,abdc_match_method,abdc_match_status,harvested_at
uwa-finance-017,Rui Zhong,Journal of Futures Markets,Equity index futures trading and stock price crash risk: Evidence from Chinese markets,2018,2,Jinyu Liu; Rui Zhong,A,,10.1002/fut.21933,https://doi.org/10.1002/fut.21933,https://research-repository.uwa.edu.au/en/publications/equity-index-future-trading-and-stock-price-crash-risk-evidence-f/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-017,equity-index-future-trading-and-stock-price-crash-risk-evidence-f,0270-7314,,Research output: Contribution to journal › Article › peer-review,Published - 1 Nov 2018,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Journal of Futures Markets,Price Discovery in Electronic Foreign Exchange Markets: The Sterling/Dollar Market,2010,1,Russell Poskitt,A,,10.1002/fut.20433,https://doi.org/10.1002/fut.20433,https://research-repository.uwa.edu.au/en/publications/price-discovery-in-electronic-foreign-exchange-markets-the-sterli/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,price-discovery-in-electronic-foreign-exchange-markets-the-sterli,0270-7314,,Research output: Contribution to journal › Article › peer-review,Published - 2010,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Australian Accounting Review,An Analysis of ASX Price Queries,2009,2,A. Marsden; Russell Poskitt,B,,10.1111/j.1835-2561.2009.00059.x,https://doi.org/10.1111/j.1835-2561.2009.00059.x,https://research-repository.uwa.edu.au/en/publications/an-analysis-of-asx-price-queries/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,an-analysis-of-asx-price-queries,1035-6908,,Research output: Contribution to journal › Article › peer-review,Published - 2009,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Pacific Basin Finance Journal,The impact of disclosure reform on the NZX's financial information environment,2009,3,M. Huang; A. Marsden; Russell Poskitt,A,,10.1016/j.pacfin.2008.12.001,https://doi.org/10.1016/j.pacfin.2008.12.001,https://research-repository.uwa.edu.au/en/publications/the-impact-of-disclosure-reform-on-the-nzxs-financial-information/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,the-impact-of-disclosure-reform-on-the-nzxs-financial-information,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - 2009,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Pacific Accounting Review,An empirical analysis of the NZX’s price query system,2008,3,A. Marsden; Russell Poskitt; C. Wang,B,,10.1108/01140580810872825,https://doi.org/10.1108/01140580810872825,https://research-repository.uwa.edu.au/en/publications/an-empirical-analysis-of-the-nzxs-price-query-system/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,an-empirical-analysis-of-the-nzxs-price-query-system,0114-0582,,Research output: Contribution to journal › Article › peer-review,Published - 2008,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,New Zealand Journal of Taxation Law and Policy,Impact of the approved issuer levy on New Zealand dollar domestic interest rates,2008,1,Russell Poskitt,A,,,https://research-repository.uwa.edu.au/en/publications/impact-of-the-approved-issuer-levy-on-new-zealand-dollar-domestic/,https://research-repository.uwa.edu.au/en/publications/impact-of-the-approved-issuer-levy-on-new-zealand-dollar-domestic/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,impact-of-the-approved-issuer-levy-on-new-zealand-dollar-domestic,1322-4417,,Research output: Contribution to journal › Article › peer-review,Published - 2008,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Journal of Futures Markets,In Search of the Convexity Adjustment: Evidence from the Sterling Futures and IMM FRA Markets,2008,1,Russell Poskitt,A,,10.1002/fut.20330,https://doi.org/10.1002/fut.20330,https://research-repository.uwa.edu.au/en/publications/in-search-of-the-convexity-adjustment-evidence-from-the-sterling-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,in-search-of-the-convexity-adjustment-evidence-from-the-sterling-,0270-7314,,Research output: Contribution to journal › Article › peer-review,Published - 2008,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,"Journal of International Financial Markets, Institutions and Money",Interest rate futures and forwards: Evidence from the sterling futures and FRA markets,2008,1,Russell Poskitt,A,,10.1016/j.intfin.2007.05.001,https://doi.org/10.1016/j.intfin.2007.05.001,https://research-repository.uwa.edu.au/en/publications/interest-rate-futures-and-forwards-evidence-from-the-sterling-fut/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,interest-rate-futures-and-forwards-evidence-from-the-sterling-fut,1042-4431,,Research output: Contribution to journal › Article › peer-review,Published - 2008,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Global Finance Journal,The truth about interest rate futures and forwards: Evidence from high frequency data,2008,1,Russell Poskitt,A,,10.1016/j.gfj.2007.06.003,https://doi.org/10.1016/j.gfj.2007.06.003,https://research-repository.uwa.edu.au/en/publications/the-truth-about-interest-rate-futures-and-forwards-evidence-from-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,the-truth-about-interest-rate-futures-and-forwards-evidence-from-,1044-0283,,Research output: Contribution to journal › Article › peer-review,Published - 2008,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Journal of Futures Markets,Benchmark Tipping and the Role of the Swap Market in Price Discovery,2007,1,Russell Poskitt,A,,10.1002/fut.20282,https://doi.org/10.1002/fut.20282,https://research-repository.uwa.edu.au/en/publications/benchmark-tipping-and-the-role-of-the-swap-market-in-price-discov/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,benchmark-tipping-and-the-role-of-the-swap-market-in-price-discov,0270-7314,,Research output: Contribution to journal › Article › peer-review,Published - 2007,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Global Finance Journal,Swap pricing: Evidence from the sterling swap market,2006,1,Russell Poskitt,A,,10.1016/j.gfj.2006.06.010,https://doi.org/10.1016/j.gfj.2006.06.010,https://research-repository.uwa.edu.au/en/publications/swap-pricing-evidence-from-the-sterling-swap-market/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,swap-pricing-evidence-from-the-sterling-swap-market,1044-0283,,Research output: Contribution to journal › Article › peer-review,Published - 2006,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Pacific Accounting Review,The Impact of Disclosure Reform on Information Risk in NZX-listed Stocks,2006,2,Russell Poskitt; P. Yang,B,,,https://research-repository.uwa.edu.au/en/publications/the-impact-of-disclosure-reform-on-information-risk-in-nzx-listed/,https://research-repository.uwa.edu.au/en/publications/the-impact-of-disclosure-reform-on-information-risk-in-nzx-listed/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,the-impact-of-disclosure-reform-on-information-risk-in-nzx-listed,0114-0582,,Research output: Contribution to journal › Article › peer-review,Published - 2006,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Australian Journal of Management,Are Mining-Exploration Stocks More Prone to Informed Trading Than Mining-Production Stocks?,2005,1,Russell Poskitt,A,,,https://research-repository.uwa.edu.au/en/publications/are-mining-exploration-stocks-more-prone-to-informed-trading-than/,https://research-repository.uwa.edu.au/en/publications/are-mining-exploration-stocks-more-prone-to-informed-trading-than/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,are-mining-exploration-stocks-more-prone-to-informed-trading-than,0312-8962,,Research output: Contribution to journal › Article › peer-review,Published - 2005,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Pacific-Basin Finance Journal,Bid/ask spreads in the foreign exchange market: An alternative approach,2005,1,Russell Poskitt,A,,10.1016/j.pacfin.2005.05.003,https://doi.org/10.1016/j.pacfin.2005.05.003,https://research-repository.uwa.edu.au/en/publications/bidask-spreads-in-the-foreign-exchange-market-an-alternative-appr/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,bidask-spreads-in-the-foreign-exchange-market-an-alternative-appr,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - 2005,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Accounting and Finance,Disclosure regulation and information risk,2005,1,Russell Poskitt,A,,10.1111/j.1467-629X.2005.00147.x,https://doi.org/10.1111/j.1467-629X.2005.00147.x,https://research-repository.uwa.edu.au/en/publications/disclosure-regulation-and-information-risk/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,disclosure-regulation-and-information-risk,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - 2005,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Review of Pacific Basin Financial Markets and Policies,The Pricing of Instalments Receipts: New Zealand Evidence,2004,2,A. Marsden; Russell Poskitt,B,,10.1142/S0219091504000172,https://doi.org/10.1142/S0219091504000172,https://research-repository.uwa.edu.au/en/publications/the-pricing-of-instalments-receipts-new-zealand-evidence/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,the-pricing-of-instalments-receipts-new-zealand-evidence,0219-0915,,Research output: Contribution to journal › Article › peer-review,Published - 2004,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Journal of Futures Markets,An Intraday Test of Pricing and Arbitrage Opportunities in the New Zealand Bank Bill Futures Market,2002,1,Russell Poskitt,A,,,https://research-repository.uwa.edu.au/en/publications/an-intraday-test-of-pricing-and-arbitrage-opportunities-in-the-ne/,https://research-repository.uwa.edu.au/en/publications/an-intraday-test-of-pricing-and-arbitrage-opportunities-in-the-ne/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,an-intraday-test-of-pricing-and-arbitrage-opportunities-in-the-ne,0270-7314,,Research output: Contribution to journal › Article › peer-review,Published - 2002,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Applied Financial Economics,Price discovery in cash and futures interest rate markets in New Zealand,1999,1,Russell Poskitt,B,,,https://research-repository.uwa.edu.au/en/publications/price-discovery-in-cash-and-futures-interest-rate-markets-in-new-/,https://research-repository.uwa.edu.au/en/publications/price-discovery-in-cash-and-futures-interest-rate-markets-in-new-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,price-discovery-in-cash-and-futures-interest-rate-markets-in-new-,0960-3107,,Research output: Contribution to journal › Article › peer-review,Published - 1999,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Pacific Accounting Review,Current cost accounting and its revival in ED-82 - A reappraisal,1998,2,Russell Poskitt; Sue Newberry,B,,,https://research-repository.uwa.edu.au/en/publications/current-cost-accounting-and-its-revival-in-ed-82-a-reappraisal/,https://research-repository.uwa.edu.au/en/publications/current-cost-accounting-and-its-revival-in-ed-82-a-reappraisal/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,current-cost-accounting-and-its-revival-in-ed-82-a-reappraisal,0114-0582,,Research output: Contribution to journal › Article › peer-review,Published - 1998,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Accounting Research Journal,Price discovery in derivative markets: bank bill futures v FRA markets,1998,1,Russell Poskitt,B,,,https://research-repository.uwa.edu.au/en/publications/price-discovery-in-derivative-markets-bank-bill-futures-v-fra-mar/,https://research-repository.uwa.edu.au/en/publications/price-discovery-in-derivative-markets-bank-bill-futures-v-fra-mar/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,price-discovery-in-derivative-markets-bank-bill-futures-v-fra-mar,1030-9616,,Research output: Contribution to journal › Article › peer-review,Published - 1998,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-018,Russell Poskitt,Accounting & Finance,The pricing of bank bill futures and FRA contracts in New Zealand,1998,1,Russell Poskitt,A,,,https://research-repository.uwa.edu.au/en/publications/the-pricing-of-bank-bill-futures-and-fra-contracts-in-new-zealand/,https://research-repository.uwa.edu.au/en/publications/the-pricing-of-bank-bill-futures-and-fra-contracts-in-new-zealand/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-018,the-pricing-of-bank-bill-futures-and-fra-contracts-in-new-zealand,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - 1998,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,The British Accounting Review,Do Client Protection Principles Matter for the Economic and Social Performance of Microfinance Institutions?,2025,3,Shahadat Hossain; Mosharraf Hossain; Vincent Chong,A*,,10.1016/j.bar.2024.101493,https://doi.org/10.1016/j.bar.2024.101493,https://research-repository.uwa.edu.au/en/publications/do-client-protection-principles-matter-for-the-economic-and-socia/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,do-client-protection-principles-matter-for-the-economic-and-socia,0890-8389,,Research output: Contribution to journal › Article › peer-review,Published - Jul 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Journal of Accounting and Organizational Change,The effect of stretch goals and moral justification on counterproductive work behavior,2025,4,Muhammad Irdam Ferdiansah; Vincent K. Chong; Isabel Z. Wang; David R. Woodliff,B,,10.1108/JAOC-06-2024-0196,https://doi.org/10.1108/JAOC-06-2024-0196,https://research-repository.uwa.edu.au/en/publications/the-effect-of-stretch-goals-and-moral-justification-on-counterpro/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-stretch-goals-and-moral-justification-on-counterpro,1832-5912,,Research output: Contribution to journal › Article › peer-review,E-pub ahead of print - 16 Jan 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Advances in Accounting,The effects of performance-based profit-sharing schemes and client pressure on auditors' pre-negotiation judgments,2025,5,Abhijit Das; Vincent K. Chong; Stijn Masschelein; Isabel Z. Wang; David R. Woodliff,A,,10.1016/j.adiac.2024.100781,https://doi.org/10.1016/j.adiac.2024.100781,https://research-repository.uwa.edu.au/en/publications/the-effects-of-performance-based-profit-sharing-schemes-and-clien/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effects-of-performance-based-profit-sharing-schemes-and-clien,0882-6110,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,ESG Competitiveness and Corporate Branding,2024,3,Fang Liu; Vincent Chong; Mingzhou (Stanley) Yu,,,,https://research-repository.uwa.edu.au/en/publications/esg-competitiveness-and-corporate-branding/,https://research-repository.uwa.edu.au/en/publications/esg-competitiveness-and-corporate-branding/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,esg-competitiveness-and-corporate-branding,,,Research output: Contribution to conference › Abstract › peer-review,Published - 4 Dec 2024,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,"The Effect of Delegation, Moral Justification, and Ethical Climate on Misreporting: A Study of the Financial Services Sector",2024,3,Vincent K. Chong; Isabel Z. Wang; Gary S. Monroe,,,10.1108/S1474-787120240000036005,https://doi.org/10.1108/S1474-787120240000036005,https://research-repository.uwa.edu.au/en/publications/the-effect-of-delegation-moral-justification-and-ethical-climate-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-delegation-moral-justification-and-ethical-climate-,,,Research output: Chapter in Book/Conference paper › Chapter › peer-review,Published - 6 Sept 2024,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,Performance measurement systems design choice: the roles of political connections and social networking on firm performance - evidence from China,2023,4,Vincent K. Chong; Gary S. Monroe; Isabel Z. Wang; Feida Frank Zhang,,,10.1108/S1475-148820230000026003,https://doi.org/10.1108/S1475-148820230000026003,https://research-repository.uwa.edu.au/en/publications/performance-measurement-systems-design-choice-the-roles-of-politi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,performance-measurement-systems-design-choice-the-roles-of-politi,,,Research output: Chapter in Book/Conference paper › Chapter › peer-review,Published - 13 Mar 2023,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,Product Innovativeness in Marketing New Brands,2023,3,Joyce Qin; Fang Liu; Vincent Chong,,,,https://research-repository.uwa.edu.au/en/publications/product-innovativeness-in-marketing-new-brands/,https://research-repository.uwa.edu.au/en/publications/product-innovativeness-in-marketing-new-brands/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,product-innovativeness-in-marketing-new-brands,,,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,Published - 4 Dec 2023,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Journal of Business Ethics,The Effect of Ethical Commitment Reminder and Reciprocity in the Workplace on Misreporting,2023,4,Muhammad Irdam Ferdiansah; Vincent K. Chong; Isabel Z. Wang; David R. Woodliff,A,,10.1007/s10551-022-05237-4,https://doi.org/10.1007/s10551-022-05237-4,https://research-repository.uwa.edu.au/en/publications/the-effect-of-ethical-commitment-reminder-and-reciprocity-in-the-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-ethical-commitment-reminder-and-reciprocity-in-the-,0167-4544,,Research output: Contribution to journal › Article › peer-review,Published - Aug 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Accounting and Finance,"The effect of non-financial performance measures, organisational politics and political skill on job performance: Evidence from China",2023,5,Vincent K. Chong; Isabel Z. Wang; Gary S. Monroe; Liam Strike; Feida Zhang,A,,10.1111/acfi.12984,https://doi.org/10.1111/acfi.12984,https://research-repository.uwa.edu.au/en/publications/the-effect-of-non-financial-performance-measures-organisational-p/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-non-financial-performance-measures-organisational-p,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Journal of Management Control,"The effect of nonfinancial performance measures, absorptive capacity, and organizational learning on innovation performance",2023,4,Vincent K. Chong; Lokman Mia; John Sands; Zhichao Alex Wang,A,,10.1007/s00187-023-00355-0,https://doi.org/10.1007/s00187-023-00355-0,https://research-repository.uwa.edu.au/en/publications/the-effect-of-nonfinancial-performance-measures-absorptive-capaci/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-nonfinancial-performance-measures-absorptive-capaci,2191-4761,,Research output: Contribution to journal › Article › peer-review,Published - 2 Aug 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Journal of Management Control,"The effect of negotiators’ role, leadership tone, and social value orientation on expected transfer prices: additional evidence",2021,4,Vincent K. Chong; Chanel Y. Loy; Isabel Z. Wang; David R. Woodliff,A,,10.1007/s00187-021-00321-8,https://doi.org/10.1007/s00187-021-00321-8,https://research-repository.uwa.edu.au/en/publications/the-effect-of-negotiators-role-leadership-tone-and-social-value-o/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-negotiators-role-leadership-tone-and-social-value-o,2191-4761,,Research output: Contribution to journal › Article › peer-review,Published - Sept 2021,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,European Accounting Review,Delegation of Decision Rights and Misreporting: The Roles of Incentive-based Compensation Schemes and Responsibility Rationalization,2019,2,V.K. Chong; I.Z. Wang,A*,,10.1080/09638180.2018.1452771,https://doi.org/10.1080/09638180.2018.1452771,https://research-repository.uwa.edu.au/en/publications/delegation-of-decision-rights-and-misreporting-the-roles-of-incen/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,delegation-of-decision-rights-and-misreporting-the-roles-of-incen,0963-8180,,Research output: Contribution to journal › Article › peer-review,Published - 15 Mar 2019,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,The Role of Management Control Systems in Managing Competing Institutional Logics: A Case Study of a Not-for-profit Organisation,2019,3,Frank Ma; David Gilchrist; Vincent Chong,,,,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-control-systems-in-managing-competing-inst/,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-control-systems-in-managing-competing-inst/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-role-of-management-control-systems-in-managing-competing-inst,,,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,Published - 2019,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Asian Review of Accounting,"The effect of feedback, assigned goal levels and compensation schemes on task performance",2018,2,Vincent Chong; Simon Tak wing Leung,B,,10.1108/ARA-09-2017-0142,https://doi.org/10.1108/ARA-09-2017-0142,https://research-repository.uwa.edu.au/en/publications/the-effect-of-feedback-assigned-goal-levels-and-compensation-sche/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-feedback-assigned-goal-levels-and-compensation-sche,1321-7348,,Research output: Contribution to journal › Article › peer-review,Published - 6 Aug 2018,normalized journal title,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,The effect of mutual monitoring and need for achievement on budgetary slack in a team-based environment,2018,2,Vincent K. Chong; Nurul Farhana Khudzir,,,10.1108/S1475-148820180000021001,https://doi.org/10.1108/S1475-148820180000021001,https://research-repository.uwa.edu.au/en/publications/the-effect-of-mutual-monitoring-and-need-for-achievement-on-budge/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-mutual-monitoring-and-need-for-achievement-on-budge,,,Research output: Chapter in Book/Conference paper › Chapter › peer-review,Published - 21 Nov 2018,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Management Accounting Research,The effect of performance evaluation schemes on predicted transfer prices: Do leadership tone and perceived fairness concerns matter?,2018,4,Vincent K. Chong; Chanel Y. Loy; Stijn Masschelein; David R. Woodliff,A*,,10.1016/j.mar.2018.02.003,https://doi.org/10.1016/j.mar.2018.02.003,https://research-repository.uwa.edu.au/en/publications/the-effect-of-performance-evaluation-schemes-on-predicted-transfe/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-performance-evaluation-schemes-on-predicted-transfe,1044-5005,,Research output: Contribution to journal › Article › peer-review,Published - 1 Dec 2018,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Journal of Business Research,Effect of transformational-leadership style and management control system on managerial performance,2017,4,Thi Thu Nguyen; Lokman Mia; Lanita Winata; Vincent K. Chong,A,,10.1016/j.jbusres.2016.08.018,https://doi.org/10.1016/j.jbusres.2016.08.018,https://research-repository.uwa.edu.au/en/publications/effect-of-transformational-leadership-style-and-management-contro/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,effect-of-transformational-leadership-style-and-management-contro,0148-2963,,Research output: Contribution to journal › Article › peer-review,Published - 1 Jan 2017,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,International Journal of Auditing,Effects of Auditors' Ethical Orientation and Self-Interest Independence Threat on the Mediating Role of Moral Intensity and Ethical Decision-Making Process,2017,3,Razana Juhaida Johari; Zuraidah Mohd-Sanusi; Vincent K. Chong,A,,10.1111/ijau.12080,https://doi.org/10.1111/ijau.12080,https://research-repository.uwa.edu.au/en/publications/effects-of-auditors-ethical-orientation-and-self-interest-indepen/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,effects-of-auditors-ethical-orientation-and-self-interest-indepen,1090-6738,,Research output: Contribution to journal › Article › peer-review,Published - 1 Mar 2017,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Asia-Pacific Management Accounting Journal,"Participative Budgeting: The Effects of Budget Emphasis, Information Asymmetry, and Procedural Justice on Slack - Additional Evidence",2017,2,Vincent K. Chong; Raymon Strauss,C,,,https://research-repository.uwa.edu.au/en/publications/participative-budgeting-the-effects-of-budget-emphasis-informatio/,https://research-repository.uwa.edu.au/en/publications/participative-budgeting-the-effects-of-budget-emphasis-informatio/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,participative-budgeting-the-effects-of-budget-emphasis-informatio,1675-3194,,Research output: Contribution to journal › Article › peer-review,Published - 30 Jun 2017,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Asia-Pacific Management Accounting Journal,The Effect of Organizational Ethical Climate and Peer Monitoring Control System on Budgetary Slack: An Experimental Study,2017,2,Vincent Chong; Danny Sudarso,C,,,https://research-repository.uwa.edu.au/en/publications/the-effect-of-organizational-ethical-climate-and-peer-monitoring-/,https://research-repository.uwa.edu.au/en/publications/the-effect-of-organizational-ethical-climate-and-peer-monitoring-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-organizational-ethical-climate-and-peer-monitoring-,1675-3194,,Research output: Contribution to journal › Article › peer-review,Published - 30 Dec 2017,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Journal of Accounting and Organizational Change,The effect of a budget-based incentive compensation scheme on job performance: The mediating role of trust-in-supervisor and organizational commitment,2016,2,Vincent Chong; M.B.C. Law,B,,10.1108/JAOC-02-2015-0024,https://doi.org/10.1108/JAOC-02-2015-0024,https://research-repository.uwa.edu.au/en/publications/the-effect-of-a-budget-based-incentive-compensation-scheme-on-job/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-a-budget-based-incentive-compensation-scheme-on-job,1832-5912,,Research output: Contribution to journal › Article › peer-review,Published - 2016,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Advances in Management Accounting,The Effect of a Leader's Reputation on Budgetary Slack,2015,2,Vincent Chong; Chanel Loy,A,,10.1108/S1474-787120150000025003,https://doi.org/10.1108/S1474-787120150000025003,https://research-repository.uwa.edu.au/en/publications/the-effect-of-a-leaders-reputation-on-budgetary-slack/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-a-leaders-reputation-on-budgetary-slack,1474-7871,,Research output: Contribution to journal › Article › peer-review,Published - 2015,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
